StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
1573,  2207,  2425, , ,,,0.46497175,-24.84840670,94.5179584120983, 8.46,3.58242833849584,F8V         , 1.200
1574,  2208,  2413, , ,,,0.46535666,-01.68163568,373.134328358209, 8.60,0.740673970143945,K2          , 1.291
1575,  2210,  2429, 105,,   Eta Scl, ,0.46547573,-33.00704460,168.067226890756, 4.86,-1.26741517135725,M2/M3III    , 1.634
1576,  2213,  2410, , ,,,0.46624437,+19.51408099,163.398692810458, 6.40,0.333757110727808,K0          , 0.990
1577,  2215,  2438, , ,,,0.46681216,-11.65876340,112.739571589628, 7.35,2.08961809915863,M5III       , 1.205
1578,  2218,  2458, , ,,,0.46727019,-52.95232677,284.090909090909, 7.67,0.402713317390656,K0III       , 0.983
1579,  2219,  2411, 103,, 47    Psc, ,0.46745682,+17.89307501,150.375939849624, 5.01,-0.875891773484477,M3IIIvar    , 1.584
1580,  2220,  2424, , ,,,0.46879122,+16.71604599,303.951367781155, 7.68,0.265979489749872,F5          , 0.409
1581,  2222,  2423, , ,,,0.46952975,+20.79597251,740.740740740741, 7.48,-1.86833115752497,K0          , 1.585
1582,  2223,  2387, , ,,,0.46996619,+59.09215850,793.650793650794, 8.89,-0.608147274412183,A           , 0.115
1583,  2224,  2436, 106,, 48    Psc, ,0.47019243,+16.44510093,341.296928327645, 6.05,-1.61566189822945,K5III       , 1.580
1584,  2226,  2482, , ,,,0.47043711,-54.62257293,122.399020807834, 8.27,2.83111028266208,G5IV        , 0.795
1585,  2225,  2421, 104,,          , ,0.47044031,+44.39448925,81.1688311688312, 5.18,0.633053539142034,A2Vs        , 0.043
1586,  2227,  2455, , ,,,0.47059583,-29.04020581,133.333333333333, 6.75,1.1253063169585,K1II        , 1.127
1587,  2228,  2514, , ,,,0.47069058,-65.91217416,146.412884333821, 8.19,2.36210351840766,A3m...      , 0.300
1588,  2229,  2422, , ,,,0.47071461,+42.17702095,389.105058365759, 8.55,0.599665616656474,G5          , 1.069
1589,  2230,  2481, , ,,,0.47089119,-50.62802055,79.5544948289578, 8.92,4.41667638842979,G0V         , 0.609
1590,  2231,  2435, , ,,,0.47129688,+28.06050771,95.1474785918173, 7.81,2.91801358014121,F8          , 0.601
1591,  2234,  2516, , ,,,0.47217323,-64.72962406,165.837479270315, 7.73,1.63158656070076,A9IV        , 0.330
1592,  2235,  2454, 107,,          , ,0.47223115,+10.19034140,36.3504180298073, 6.05,3.24745295194842,F6Vawvar    , 0.447
1593,  2236,  2480, , ,,,0.47253378,-45.86907330,87.0322019147084, 8.59,3.89160014344143,G8IV+F/G    ,      
1594,  2237,  2475, 108,,          , ,0.47254711,-20.33477667,32.2476620445018, 6.44,3.89750883118663,G3V         , 0.594
1595,  2238,  2476, , ,,,0.4730442,-22.85495963,269.541778975741, 8.03,0.876869548075229,K0III       , 1.077
1596,  2239,  2477, , ,,,0.47400432,-29.28464781,55.9284116331096, 7.10,3.36183757229949,F5V         , 0.500
1597,  2240,  2490, 109,,          , ,0.47400487,-39.91490183,127.226463104326, 5.42,-0.10288726980296,M0III       , 1.556
1598,  2241,  2452, , ,,,0.47436894,+33.79896684,194.174757281553, 7.13,0.689036145205956,K0          , 1.018
1599,  2243,  2453, , ,,,0.47460817,+32.43779213,151.745068285281, 6.87,0.964427072970049,A2p...      , 0.106
1600,  2244,  2464, , ,,,0.47525832,+07.09019980,645.161290322581, 8.68,-0.368341509148541,K0          , 1.147
1601,  2246,  2488, , ,,,0.47587596,-11.23721888,63.0517023959647, 6.86,2.86151591490793,F5          , 0.535
1602,  2247, , , ,,,0.47625602,-16.22578934,37.5375375375375, 9.62,6.74767110249132,K5V         , 1.128
1603,  2248,  2461, , ,,,0.4768741,+39.09013947,227.272727272727, 8.34,1.55726338243094,G5          , 0.960
1604,  2249,  2472, , ,,,0.47691584,+33.63402399,340.136054421769, 7.47,-0.188263347939214,K0          , 1.470
1605,  2250,  2503, , ,,,0.47735461,-09.40523293,381.679389312977, 8.53,0.621506456598728,G5          , 0.945
1606,  2252,  2471, , ,,,0.47801999,+37.30412680,160.513643659711, 8.12,2.09244023329585,A5          , 0.228
1607,  2253,  2530, , ,,,0.47809299,-54.43115282,221.238938053097, 7.79,1.06569217405691,K1III       , 1.086
1608,  2256,  2529, 111,,          , ,0.47860581,-50.53284634,116.550116550117, 6.26,0.927436439243528,K0III       , 1.090
1609,  2258,  2470, , ,,,0.47939484,+42.38503688,378.787878787879, 8.63,0.738019634349157,A0          , 0.009
1610,  2259,  2451, , ,,,0.47999253,+62.50627815,10000000, 8.74,-6.26,B0.5IV...   , 0.188
1611,  2263,  2527, , ,,,0.48076183,-24.63668428,267.379679144385, 7.14,0.00435801100240241,A9V         , 0.318
1612,  2264,  2508, , ,,,0.48087884,+08.38396024,218.340611353712, 7.75,1.05432739001935,K0          , 1.034
1613,  2266,  2546, , ,,,0.48114396,-44.60687716,155.038759689922, 8.51,2.55779857317634,F3V         , 0.446
1614,  2267,  2469, , ,,,0.48173409,+57.20974899,1149.42528735632, 7.30,-3.00240373690691,G8III-IV    , 0.894
1615,  2269,  2545, , ,,,0.48234151,-34.88711142,292.397660818713, 8.56,1.23013053028068,G8IV        , 1.008
1616,  2270,  2507, 110,,          , ,0.48240698,+36.89970105,142.247510668563, 6.28,0.514776625099121,G5III       , 0.916
1617,  2271,  2486, , ,,,0.48249968,+48.41371782,666.666666666667, 7.04,-2.07954370472159,M0          , 1.617
1618,  2275,  2542, , ,,,0.48491223,-07.70279608,113.507377979569, 8.97,3.69487954206024,F5          , 0.523
1619,  2278,  2573, , ,,,0.48537007,-27.01029179,653.59477124183, 8.00,-1.07654284591201,G6III       , 0.953
1620,  2279,  2598, , ,,,0.48557543,-55.63924741,373.134328358209, 8.95,1.09067397014394,K1III       , 1.036
1621,  2280,  2523, , ,,,0.48572231,+11.32015120,117.924528301887, 8.09,2.73197926128357,F0          , 0.375
1622,  2281,  2539, , ,,,0.48610621,+00.04077104,268.817204301075, 8.86,1.71271469940949,K2          , 1.122
1623,  2282,  2587, , ,,,0.48614128,-50.61157574,48.5436893203883, 8.46,5.02933610184577,G6V         , 0.748
1624,  2283,  2553, , ,,,0.48623063,-11.59812043,387.596899224806, 7.35,-0.591901470183848,K5III       , 1.616
1625,  2289,  2506, , ,,,0.48730621,+59.46946689,227.272727272727, 8.02,1.23726338243094,G4III       , 0.970
1626,  2290,  2570, , ,,,0.48731271,-15.06530578,502.51256281407, 7.68,-0.825734617951467,K4III       , 1.491
1627,  2291,  2569, , ,,,0.48774189,-13.56009296,286.532951289398, 8.93,1.6441271347959,F0V         , 0.377
1628,  2292,  2567, , ,,,0.48782648,-05.90995058,55.9284116331096, 7.78,4.0418375722995,G0          , 0.649
1629,  2296, , , ,,,0.48825801,+50.13006037,289.855072463768, 8.87,1.55909547536637,B8          , 0.295
1630,  2297,  2597, , ,,,0.48856079,-45.67706883,177.304964539007, 8.72,2.47639551991671,A2III       , 0.267
1631,  2298,  2566, , ,,,0.48867197,-05.63393904,229.357798165138, 8.50,1.69743244634293,K0          , 1.101
1632,  2300,  2552, , ,,,0.48912302,+28.82778053,1754.38596491228, 7.34,-3.88062572163754,K3III       , 1.474
1633,  2301,  2562, , ,,,0.48924847,+26.87171075,617.283950617284, 8.60,-0.352424927286844,G5          , 0.883
1634,  2302,  2581, , ,,,0.48925128,-06.51460344,478.468899521531, 8.74,0.340731430555271,G5          , 1.018
1635,  2304,  2608, , ,,,0.48975664,-40.66541214,354.609929078014, 6.82,-0.928754458403193,G8/K0III    , 1.273
1636,  2303,  2596, , ,,,0.48976965,-35.72512627,108.5776330076, 8.53,3.35129815098424,F5V         , 0.464
1637,  2305,  2550, , ,,,0.48987652,+40.84182236,58.1395348837209, 7.95,4.12764223453775,G5          , 0.691
1638,  2306,  2563, , ,,,0.49016724,+26.49536212,210.970464135021, 8.32,1.69889170837043,F0          , 0.355
1639,  2307,236424, , ,,,0.49031314,+56.94625340,308.641975308642, 8.32,0.872725051033061,K0          , 0.942
1640,  2308,  2536, , ,,,0.49093186,+53.38694394,168.634064080944, 8.51,2.37527346682131,K0          , 0.972
1641,  2311,  2595, , ,,,0.49123698,-11.01701602,43.9174352217831, 9.34,6.12681515307571,G5          , 0.840
1642,  2312,  2593, , ,,,0.491482,-03.46928805,341.296928327645, 6.95,-0.715661898229452,K5          , 1.307
1643,  2313,  2579, , ,,,0.49193158,+13.48060695,156.494522691706, 8.95,2.977504290792,G0          , 0.504
1644,  2314,  2564, , ,,,0.49198597,+24.88118418,104.931794333683, 7.78,2.67546450319163,F8          , 0.556
1645,  2315,  2592, , ,,,0.49223224,+10.38718283,252.525252525253, 7.29,0.278475929627563,K0          , 1.183
1646,  2318,  2616, , ,,,0.49262302,-35.82361414,65.4450261780105, 8.82,4.74061677119836,G1V         , 0.602
1647,  2319,  2615, , ,,,0.49299856,-32.56943621,75.7575757575758, 7.62,3.22286965602925,F5V         , 0.465
1648,  2320,  2535, , ,,,0.49335088,+62.06416651,140.845070422535, 7.00,1.25629174359538,K2III       , 1.060
1649,  2321,  2634, , ,,,0.49368801,-50.87999493,333.333333333333, 8.86,1.24560627359831,K0III       , 1.111
1650,  2322, , , ,,,0.49395741,-04.01503000,357.142857142857, 8.88,1.1157901567111,F8          , 0.600
1651,  2323,  2612, , ,,,0.49417037,-02.84032635,192.307692307692, 6.89,0.470016718173996,K2          , 1.457
1652,  2324,  2591, , ,,,0.4941922,+32.98716291,244.498777506112, 7.68,0.73861654003671,G5          , 1.050
1653,  2326,  2601, , ,,,0.49501235,+30.16420187,69.2041522491349, 7.90,3.69933923546283,F5          , 0.494
1654,  2327, , , ,,,0.49517622,+20.30144884,49.3827160493827,10.11,6.64212513775344,F2          , 0.570
1655,  2329,  2559, , ,,,0.49662376,+57.03071802,729.92700729927, 7.54,-1.77639716421797,B9          , 0.002
1656,  2330,  2632, 116,,          , ,0.49694249,-32.11592585,198.019801980198, 6.59,0.106456890593307,K2/K3III    , 1.351
1657,  2332,  2622, , ,,,0.49744414,+09.69782308,170.940170940171, 7.88,1.7157793304109,K0          , 1.123
1658,  2333,  2624, , ,,,0.49748239,-00.32088385,163.934426229508, 7.83,1.75664917505384,G6III...    , 1.024
1659,  2335,  2599, , ,,,0.49762393,+46.38503682,144.092219020173, 8.90,3.10679735227428,A3          , 0.393
1660,  2336,  2611, , ,,,0.49769447,+38.32435177,85.6898029134533, 7.47,2.80535428022685,F8          , 0.544
1661,  2337,  2630, 115,,          , ,0.4977246,-14.86402653,42.3370025402201, 6.15,3.01639946638748,F2/F3V      , 0.388
1662,  2339,236427, , ,,,0.49834967,+59.25503629,113.636363636364, 8.24,2.96241336075084,K0          , 0.883
1663,  2340,  2623, , ,,,0.49838017,+08.80624371,364.963503649635, 7.93,0.118752814101941,K2          , 1.232
1664,  2341,  2600, , ,,,0.4984986,+45.00648148,118.343195266272, 8.95,3.58428354474846,G5          , 0.648
1665,  2342,  2643, , ,,,0.49860911,-32.27327542,167.224080267559, 8.15,2.03350591994206,K1III       , 1.030
1666,  2343,  2629, , ,,,0.49868007,-01.11755497,71.1743772241993, 7.46,3.19838162120549,F0          , 0.353
1667,  2347,236429, , ,,,0.49960887,+60.21196536,431.034482758621, 8.86,0.6874399244545,G1Ibvar     , 1.096
1668,  2349,  2698, , ,,,0.4997803,-59.79433240,369.0036900369, 8.14,0.304846454372031,G8III       , 0.972
1669,  2352,  2520, , ,,,0.50048553,+75.24285940,76.219512195122, 8.41,3.99966917519821,K0          , 0.618
1670,  2353,  2637, 117,, 12    Cet, ,0.50065357,-03.95729662,261.780104712042, 5.72,-1.36968318544146,M0III       , 1.545
1671,  2354,236433, , ,,,0.50166818,+60.15114261,1562.5, 8.85,-2.11910013008056,F4II        , 0.885
1672,  2355,  2628, 114,, 28    And, ,0.50203771,+29.75169567,56.7536889897843, 5.20,1.43002952038015,A7III       , 0.271
1673,  2358,  2648, , ,,,0.50241562,+04.86007602,67.2494956287828, 6.52,2.38155484260977,F5          , 0.453
1674,  2360, , , ,,,0.50257749,+24.60731568,147.275405007364, 8.95,3.10934887140251,G5          , 0.779
1675,  2363,  2671, , ,,,0.50291975,-21.46200348,152.439024390244, 8.94,3.0245191968783,K1III       , 1.016
1676,  2364, , , ,,,0.50295397,+54.46332826,39.9361022364217,10.10,7.09317162269196,K8          , 1.080
1677,  2366,  2635, , ,,,0.50330848,+35.64354375,581.395348837209, 8.85,0.0276422345377441,F0          , 0.370
1678,  2368,  2670, , ,,,0.50362416,-19.19375934,84.9617672047579, 8.51,3.86388231421717,G3V         , 0.613
1679,  2371,  2610, , ,,,0.50454065,+64.74898345,189.035916824197, 7.27,0.887278360175928,A0          , 0.007
1680,  2373, , , ,,,0.50501751,+07.17913649,49.6277915632754,10.68,7.20137525238564,K2          , 1.066
1681,  2374,  2656, , ,,,0.50508202,+15.79532885,261.096605744125, 7.40,0.315993869843115,K0          , 1.282
1682,  2376,  2707, , ,,,0.50547619,-48.05368168,166.112956810631, 8.94,2.83798245628912,G5V         , 0.756
1683,  2377,  2626, 113,,          , ,0.50553158,+59.97756400,220.264317180617, 5.94,-0.774720735714479,B9IIIn      ,-0.003
1684,  2378, , , ,,,0.50579372,+64.79026279,595.238095238095, 8.23,-0.643453591370685,F0          , 0.461
1685,  2381,  2696, 118,,          , ,0.50629756,-23.78771429,55.3097345132743, 5.17,1.45599213069672,A3V         , 0.128
1686,  2383,  2726, 120,,          , ,0.50721518,-48.21469821,45.0653447498873, 5.67,2.40078651116004,F2V         , 0.367
1687,  2386,  2694, , ,,,0.50740189,-15.91532980,81.4332247557003, 8.15,3.59599183402574,F5V         , 0.488
1688,  2388,  2724, 119,,          , ,0.50772994,-40.93962515,128.700128700129, 6.18,0.632105094004571,F2III       , 0.315
1689,  2389,  2693, , ,,,0.50773654,-15.12390459,317.460317460317, 7.97,0.461552768948002,K0III       , 1.086
1690,  2390,  2619, , ,,,0.50786966,+65.27216229,5263.15789473684, 8.32,-5.28623199523585,B0.5III     , 0.495
1691,  2392,  2723, , ,,,0.5081297,-39.51835788,139.082058414465, 6.60,0.883644451914413,K1III       , 1.141
1692,  2393,  2666, , ,,,0.50815511,+32.17694681,127.388535031847, 7.63,2.10434828372626,F5          , 0.458
1693,  2395,  2668, , ,,,0.50820886,+24.10632987,147.710487444609, 8.56,2.71294334342572,A0          , 0.198
1694,  2397, , , ,,,0.50858252,+22.76941622,34.0831629175187, 9.22,6.55730054753632,K5          , 0.930
1695,  2398,  2690, , ,,,0.50867545,+03.26688983,326.797385620915, 8.44,0.8686071324079,K2          , 1.190
1696,  2399,  2705, , ,,,0.50965685,-13.71524351,442.477876106195, 8.86,0.630542195737004,K1III       , 1.141
1697,  2401,  2678, , ,,,0.5097374,+23.48476184,208.333333333333, 8.77,2.17620618687794,A0          , 0.061
1698,  2402,  2689, , ,,,0.51021418,+17.81324351,408.163265306122, 8.27,0.215830421822663,K0          , 1.085
1699,  2403,  2719, , ,,,0.51056544,-18.62093632,101.419878296146, 7.55,2.51938457470606,F5V         , 0.506
1700,  2405,  2721, , ,,,0.51067605,-27.93525051,483.091787439614, 8.70,0.279851727284589,G8III       , 1.055
1701,  2406,  2751, , ,,,0.51101687,-54.97028170,144.092219020173, 7.54,1.74679735227428,A4IV/V      , 0.203
1702,  2407,  2688, , ,,,0.51107659,+32.13651591,109.289617486339, 7.52,2.32710547033224,F2          , 0.464
1703,  2408,  2718, , ,,,0.51131446,-09.40771739,341.296928327645, 7.43,-0.235661898229452,M...        , 1.567
1704,  2409,  2654, , ,,,0.51156019,+62.35400760,487.804878048781, 7.39,-1.05123069472123,B2V         ,-0.013
1705,  2413,  2665, , ,,,0.51261176,+57.06505408,473.9336492891, 7.72,-0.658587723511535,G5IIIwe     , 0.747
1706,  2414,  2675, , ,,,0.51265539,+47.53000544,47.8240076518412, 7.74,4.34177016408836,G0          , 0.652
1707,  2415,  2714, , ,,,0.51310266,+16.03761493,118.203309692671, 6.83,1.46685181519512,A0          , 0.126
1708,  2419,  2534, , ,,,0.51407641,+81.37511450,138.69625520111, 8.15,2.43967632359715,A0          , 0.194
1709,  2420,  2702, , ,,,0.51453094,+41.52169210,140.056022408964, 7.64,1.90849105888087,A0          , 0.182
1710,  2421,  2732, , ,,,0.51481782,+29.52842817,274.725274725275, 8.19,0.99550691824528,K1III       , 0.970
1711,  2422,  2589, 112,,          , ,0.51505442,+77.01948785,39.4166338194718, 6.18,3.20160233610865,K0IV        , 0.883
1712,  2423,  2664, , ,,,0.51508355,+64.06435996,204.918032786885, 8.12,1.56209911001355,F8          , 0.477
1713,  2426, , , ,,,0.5153029,+73.37047110,27.5027502750275,10.63,8.43311937274965, , 1.359
1714,  2427,  2763, , ,,,0.51576509,-36.23819715,10000000, 8.79,-6.21,K2III       , 1.282
1715,  2428,  2764, , ,,,0.51578087,-37.78777611,781.25, 8.40,-1.06395015176066,K2III       , 1.187
1716,  2429,  2731, , ,,,0.51625433,+34.09865723,123.456790123457, 8.07,2.61242509439325,F5          , 0.455
1717,  2430, , , ,,,0.5165367,+61.43865366,531.914893617021, 8.41,-0.219210753681599,K3III       , 1.486
1718,  2431,  2760, , ,,,0.51664138,-10.08465275,142.65335235378, 6.86,1.08859008983329,A3          , 0.200
1719,  2432,232206, , ,,,0.51672303,+55.79098557,653.59477124183, 8.33,-0.746542845912005,K2          , 1.320
1720,  2434,  2730, , ,,,0.5171298,+43.37421718,93.5453695042095, 8.51,3.65488852604389,F7V         , 0.553
1721,  2435,  2802, , ,,,0.51719903,-51.95290859,1298.7012987013, 8.52,-2.04754637413759,M1III       , 1.585
1722,  2436,  2786, , ,,,0.51720094,-43.29219055,271.739130434783, 8.71,1.53923909336759,K2III       , 1.141
1723,  2437,  2712, , ,,,0.51736525,+50.25399522,238.095238095238, 7.37,0.486246451989503,K0          , 0.873
1724,  2440,  2701, , ,,,0.51774339,+55.70282110,125.470514429109, 6.57,1.07729160698056,G5          , 1.154
1725,  2441,  2748, , ,,,0.51775599,+09.30549444,233.644859813084, 7.62,0.777218845065861,K2          , 1.359
1726,  2442,  2710, , ,,,0.51780763,+57.36562139,229.885057471264, 7.71,0.902446284773187,A0          , 0.140
1727,  2444,  2761, , ,,,0.51812015,-10.08386024,85.5431993156544, 8.46,3.7990725558092,G0          , 0.636
1728,  2445,  2850, , ,,,0.51823968,-69.03843596,108.813928182807, 8.92,3.73657755693056,F8V         , 0.593
1729,  2446,  2801, , ,,,0.51825242,-48.64099363,210.084033613445, 7.73,1.11803476360247,K1III       , 1.138
1730,  2447,  2784, , ,,,0.518561,-37.60494621,757.575757575758, 8.01,-1.38713034397075,G8IV        , 1.023
1731,  2450,  2711, , ,,,0.5196014,+56.00140307,909.090909090909, 8.83,-0.963036574208873,A0          , 0.040
1732,  2451,  2783, , ,,,0.51999663,-21.35119816,170.648464163823, 8.41,2.24948808009045,F0V         , 0.398
1733,  2453,  2663, , ,,,0.52011334,+69.78543643,41.7536534446764, 7.37,4.26652758875291,F8          , 0.504
1734,  2455,  2739, , ,,,0.52025112,+43.94655192,409.83606557377, 6.76,-1.30305086830635,B8          ,-0.064
1735,  2459,236445, , ,,,0.52095565,+57.25169081,934.579439252336, 8.73,-1.12308111157395,B5          , 0.176
1736,  2462,  2823, , ,,,0.52124911,-51.64932569,819.672131147541, 8.99,-0.578200846626258,M2III:      , 1.704
1737,  2463,  2796, , ,,,0.5213654,-16.79453948,10000000, 8.48,-6.52,Fw          , 0.713
1738,  2465,  2811, , ,,,0.52180409,-43.60637738,205.761316872428, 7.53,0.963181346311467,A3V         , 0.143
1739,  2467,  2795, , ,,,0.5222916,-11.22379992,108.813928182807, 8.10,2.91657755693056,F0          , 0.354
1740,  2468,  2848, , ,,,0.52233761,-56.24149203,275.482093663912, 8.11,0.909533125180563,K1III       , 1.109
1741,  2469,  2756, , ,,,0.52253322,+39.01095458,177.935943060498, 8.49,2.23868157784531,A3          , 0.180
1742,  2470,  2822, , ,,,0.52310751,-45.90153387,163.132137030995, 7.83,1.76730237259208,G8III       , 0.918
1743,  2472,  2834, 125,,   Lam1Phe, ,0.52357113,-48.80356171,52.7148128624143, 4.76,1.15033665444331,A0V         , 0.018
1744,  2473,  2766, , ,,,0.5236335,+38.98060201,281.69014084507, 7.32,0.0711417652754704,A3          , 0.110
1745,  2474,  2729, 121,, 13    Cas, ,0.52366717,+66.51962673,219.78021978022, 6.18,-0.529943016714438,B6V         ,-0.100
1746,  2475,  2767, 122,,          , ,0.52377917,+33.58168169,143.266475644699, 5.88,0.0992771131158063,K1III...    , 1.133
1747,  2476,  2755, , ,,,0.52381369,+42.52510543,197.628458498024, 8.44,1.960752584199,A0          , 0.102
1748,  2478,  2821, , ,,,0.52436165,-37.20082776,10000000, 8.08,-6.92,G5III       , 1.127
1749,  2479,  2792, , ,,,0.52508936,+11.53231372,74.4047619047619, 7.18,2.82199634358903,A5          , 0.275
1750,  2480,  2779, , ,,,0.52520479,+20.82951512,196.850393700787, 7.17,0.699318561419598,K4III       , 1.352
1751,  2481,  2778, , ,,,0.52536706,+21.11023518,311.526479750779, 7.48,0.012525162024362,K5          , 1.606
1752,  2482,  2808, , ,,,0.52546171,-04.28187876,62.8930817610063, 8.10,4.10698562160226,F8          , 0.528
1753,  2483,  2819, , ,,,0.52547756,-11.27324041,65.1041666666667, 8.15,4.08195607847747,G0...       , 0.653
1754,  2484,  2884, 126,,   Bet1Tuc, ,0.52571132,-62.95808549,42.8265524625268, 4.36,1.20143442451066,B9V         ,-0.064
1755,  2487,  2885, 127,,   Bet2Tuc, ,0.525932,-62.96544985,52.7704485488127, 4.53,0.918046071520456,A2V         , 0.147
1756,  2485,  2775, , ,,,0.52593454,+39.33133181,197.23865877712, 8.81,2.33503979666668,F5          , 0.587
1757,  2489,  2871, , ,,,0.52656989,-53.11792927,312.5, 7.88,0.405749891599529,A0IV/V      , 0.037
1758,  2490,  2806, , ,,,0.52669136,+16.02101606,242.718446601942, 6.89,-0.0355139198343268,K0          , 1.267
1759,  2491,  2807, , ,,,0.52704427,+09.16121584,252.525252525253, 6.99,-0.0215240703724371,K2          , 1.405
1760,  2493,236450, , ,,,0.52733467,+58.14366077,497.512437810945, 8.70,0.215980287102443,A0          , 0.116
1761,  2494,236451, , ,,,0.5277668,+58.05890811,10000000, 8.88,-6.12,A0          , 0.140
1762,  2496,  2830, , ,,,0.52798329,-01.79363321,101.419878296146, 7.07,2.03938457470606,A0          , 0.071
1763,  2497,  2774, 124,,          , ,0.52811415,+52.83955844,120.627261761158, 5.59,0.182772652751368,K2III       , 1.163
1764,  2498,  2816, , ,,,0.52819795,+12.91388642,81.4995925020375, 7.25,2.69422281363502,K0          , 0.906
1765,  2500,  2829, , ,,,0.5284113,+03.75626549,131.578947368421, 8.28,2.68406796140396,A3          , 0.281
1766,  2502,  2815, , ,,,0.52873315,+19.48209050,191.204588910134, 7.44,1.03250844433637,G5          , 0.955
1767,  2503,  2773, , ,,,0.52895411,+53.96166426,10000000, 7.58,-7.42,B8          ,-0.034
1768,  2505,  2772, 123,, 14Lam Cas, ,0.52953275,+54.52232473,108.695652173913, 4.74,-0.441060863272223,B8Vn        ,-0.098
1769,  2507,  2805, , ,,,0.52981247,+45.92637299,189.393939393939, 7.48,1.09316961266906,G5          , 1.104
1770,  2508,  2828, , ,,,0.53003892,+17.27945907,184.842883548983, 7.90,1.56598632553285,K0          , 0.964
1771,  2509,  2814, , ,,,0.53041009,+36.96715075,156.25, 8.11,2.14089986991944,G0          , 0.880
1772,  2510,  2842, , ,,,0.53048661,+04.84621221,107.52688172043, 7.99,2.83241474276968,F0          , 0.325
1773,  2512,  2827, , ,,,0.53084984,+18.10554887,95.5109837631328, 7.22,2.31973340839421,F5          , 0.535
1774,  2514,  2804, , ,,,0.53133625,+48.65786294,318.471337579618, 7.88,0.364648240366075,A2          , 0.126
1775,  2517,  2841, , ,,,0.53191129,+19.64295811,278.551532033426, 6.87,-0.354527757108404,K5III       , 1.638
1776,  2518,  2840, , ,,,0.53231305,+28.50962600,206.185567010309, 8.89,2.31870869301132,A2          , 0.397
1777,  2519,  2856, , ,,,0.53236747,+01.51042373,143.884892086331, 8.82,3.02992402295057,F2          , 0.383
1778,  2520,  2839, , ,,,0.53258086,+28.52109346,432.900432900433, 8.84,0.658059899460723,K1III       , 1.050
1779,  2521,  2855, , ,,,0.53259903,+03.86240628,226.244343891403, 8.73,1.95711134674546,F5          , 0.473
1780,  2522,  2838, , ,,,0.53266549,+30.52200340,558.659217877095, 8.48,-0.255734845100534,K2          , 1.440
1781,  2524, , , ,,,0.53409653,+68.95947357,3703.7037037037, 8.71,-4.13318117920506,B2          , 0.501
1782,  2525,  2789, , ,,,0.53412044,+67.16112804,362.31884057971, 8.33,0.534545410326089,B3Vne       , 0.390
1783,  2526,  2824, , ,,,0.53451122,+55.99417417,526.315789473684, 7.52,-1.08623199523585,K2III       , 1.211
1784,  2527,  2894, , ,,,0.53463083,-18.22193008,191.570881226054, 7.07,0.658352515011312,K1/K2III    , 1.245
1785,  2531,  2826, , ,,,0.5352882,+53.00274865,265.25198938992, 7.92,0.801706751028965,K2          , 1.083
1786,  2532,  2893, , ,,,0.53528939,-12.29501561,72.5689404934688, 8.27,3.96624608785803,G1V         , 0.580
1787,  2533,  2880, , ,,,0.53558453,-05.17864035,46.7289719626168, 8.54,5.19206886674595,K0V         , 0.840
1788,  2535,  2836, , ,,,0.53607265,+47.12285603,208.768267223382, 8.30,1.70167756707282,A2          , 0.058
1789,  2537,  2825, , ,,,0.53649505,+53.81511065,568.181818181818, 6.94,-1.83243666092925,K2          , 1.522
1790,  2539,  2866, , ,,,0.53723448,+34.99394306,103.950103950104, 6.74,1.65587536018907,A5IV        , 0.191
1791,  2540, ,,NN 3038  ,, ,0.53742657,-63.09101331,25.7400257400257, 9.65,7.59695511568467,M0          , 1.367
1792,  2541, , , ,,,0.5389885,+27.71185065,444.444444444444, 8.71,0.470912590556814,K0          , 1.234
1793,  2542,  2950, , ,,,0.53917295,-51.99045524,96.3391136801541, 8.69,3.7709867675622,F8/G0V      , 0.537
1794,  2543,  2851, , ,,,0.53938388,+58.33864189,88.0281690140845, 7.10,2.376891656875,F2          , 0.377
1795,  2545, , , ,,,0.53946846,+33.45254750,432.900432900433, 8.51,0.328059899460722,K5          , 1.372
1796,  2544,  2916, , ,,,0.53947017,-24.64626669,72.4112961622013, 7.32,3.02096839289316,F3III/IV    , 0.391
1797,  2549,  2891, , ,,,0.53991943,+21.77818654,206.611570247934, 8.57,1.99422680822206,K0          , 1.069
1798,  2548,  2913, 132,, 51    Psc, ,0.53993193,+06.95545461,80.9061488673139, 5.69,1.15009235376399,B9.5V       ,-0.014
1799,  2551,  2936, , ,,,0.54058501,-32.05672016,246.913580246914, 8.11,1.14727511607334,K0III       , 0.958
1800,  2553,  2888, 128,,          , ,0.54077398,+43.49481723,201.612903225806, 6.69,0.167408382450988,A1Vn        ,-0.006
1801,  2552, ,,Gl  22  A,, ,0.54078107,+67.23621544,10.1276078590237,10.27,10.2424656144176,M2.5Ve      , 1.520
1802,  2554,  2937, , ,,,0.54096669,-38.27767604,10000000, 8.97,-6.03,K3III       , 1.314
1803,  2557,  2873, , ,,,0.5416704,+51.72826200,383.141762452107, 6.94,-0.976797463308595,K0          , 1.101
1804,  2558,  2962, , ,,,0.54184459,-44.06597885,169.491525423729, 8.91,2.76426005821072,G8V         , 0.905
1805,  2559,  2912, , ,,,0.54203079,+10.48666945,198.412698412698, 8.38,1.89215268222763,A5          , 0.352
1806,  2560,  2911, , ,,,0.54220094,+18.79507188,166.389351081531, 6.79,0.684372360013698,K5          , 1.540
